広告ID,広告名,広告セット名,キャンペーン名,訴求名,登録経路,インプレッション,クリック,消費額,TikTok CV,スプレッドシートCV数,フロント販売本数,CPM,CTR(%),CVR(%),CPA,フロントCPO
"1842326383831074","250904/清水絢吾/はいそこまで_期待醸成/炎/-","広告セット 20250902064213","250904/セン/SNSまとめ(はいそこまで_期待醸成)量産/LP2-CR00009","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842326383831090","250904/清水絢吾/はいそこまで_期待醸成/パンプキン/-","広告セット 20250902064213","250904/セン/SNSまとめ(はいそこまで_期待醸成)量産/LP2-CR00009","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842326383832130","250904/清水絢吾/はいそこまで_期待醸成/クラブ/-","広告セット 20250902064213","250904/セン/SNSまとめ(はいそこまで_期待醸成)量産/LP2-CR00009","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842326383832146","250904/清水絢吾/はいそこまで_期待醸成/白黒/-","広告セット 20250902064213","250904/セン/SNSまとめ(はいそこまで_期待醸成)量産/LP2-CR00009","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842326383832162","＃納品_はいそこまで_期待醸成_TT_mz5eif8q.mp4","広告セット 20250902064213","250904/セン/SNSまとめ(はいそこまで_期待醸成)量産/LP2-CR00009","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842226914591858","250903/清水絢吾/料理たとえ(SNS)/花吹雪/-","広告セット 20250902064213","250903/セン/SNSまとめ(料理たとえ)食堂/LP2-CR00007","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842226914592962","250903/清水絢吾/料理たとえ(SNS)/クラブ/-","広告セット 20250902064213","250903/セン/SNSまとめ(料理たとえ)食堂/LP2-CR00007","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842226914592978","250903/清水絢吾/料理たとえ(SNS)/花吹雪②/-","広告セット 20250902064213","250903/セン/SNSまとめ(料理たとえ)食堂/LP2-CR00007","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842226430154818","【冒頭みかみさん】料理たとえ(SNS)_TikTok_ayrgSsLD.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(料理たとえ)食堂/LP2-CR00007","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842226430154834","料理たとえ(SNS)_TikTok_Ej10zO2V.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(料理たとえ)食堂/LP2-CR00007","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842225664478721","1年後悔（横展開）_冒頭3_SNS_vbCjrLVB.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(1年後悔)量産 C最適/LP2-CR00006","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842225664478737","250902/清水絢吾/1年後悔(SNS)/冒頭3_丸ふち/-","広告セット 20250902064213","250903/セン/SNSまとめ(1年後悔)量産 C最適/LP2-CR00006","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842225664478753","250902/清水絢吾/1年後悔(SNS)/冒頭3_白黒/-","広告セット 20250902064213","250903/セン/SNSまとめ(1年後悔)量産 C最適/LP2-CR00006","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842225664478769","250902/清水絢吾/1年後悔(SNS)/冒頭3_パンプキン/-","広告セット 20250902064213","250903/セン/SNSまとめ(1年後悔)量産 C最適/LP2-CR00006","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842225664479489","250902/清水絢吾/1年後悔(SNS)/冒頭3_クラブ/-","広告セット 20250902064213","250903/セン/SNSまとめ(1年後悔)量産 C最適/LP2-CR00006","SNS","TikTok広告-SNS--",0,0,0.00,0,0,0,0,0,0,0,0
"1842173885898786","問題ないです 林社長ver リール投稿_2_UQSJDqBF.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(問題ないです 林社長)量産/LP2-CR00005","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842173885898802","問題ないです 林社長ver リール投稿_5_7FSzQm5A.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(問題ないです 林社長)量産/LP2-CR00005","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842173885899778","問題ないです 林社長ver リール投稿_1_Dgd4QkMt.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(問題ないです 林社長)量産/LP2-CR00005","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842173885899794","問題ないです 林社長ver リール投稿_3_6gsxoF9w.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(問題ないです 林社長)量産/LP2-CR00005","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842173885899810","問題ないです 林社長ver リール投稿_4_O8QawrDM.mp4","広告セット 20250902064213","250903/セン/SNSまとめ(問題ないです 林社長)量産/LP2-CR00005","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842045248468177","SNSはいそこまで (2)_lpSUzm8R.mp4","広告セット 20250901034846","9/1 セン スマ CR001 SNSまとめ【サブLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842045248468193","SNSレベル_TikTok_冒頭3_41BlUHDt.mp4","広告セット 20250901034846","9/1 セン スマ CR001 SNSまとめ【サブLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842045248468209","SNSレベル_TikTok_冒頭1_CV0sWxJ8.mp4","広告セット 20250901034846","9/1 セン スマ CR001 SNSまとめ【サブLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842045248469057","SNSレベル_TikTok_冒頭2_PFS8Ecxt.mp4","広告セット 20250901034846","9/1 セン スマ CR001 SNSまとめ【サブLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842045248469073","問題ないですHQ (1)_4YOTDgzw.mp4","広告セット 20250901034846","9/1 セン スマ CR001 SNSまとめ【サブLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842045248469089","1年後悔（横展開）_冒頭3_SNS_vbCjrLVB.mp4","広告セット 20250901034846","9/1 セン スマ CR001 SNSまとめ【サブLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042852715538","問題ないです_with箕輪さん(TTリール投稿)_NZkE61hu.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサーまとめ【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042852715554","問題ないです_フォロワー100人_withヴァンビさん_TikTok_h6GVduMA.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサーまとめ【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042852715570","問題ないです_リールなし_withヴァンビさん_TikTok_pALCmcyR.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサーまとめ【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042852716610","問題ないです_フォロワー100人with林社長_6C9QDh73.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサーまとめ【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042852716626","問題ないです_リール投稿_with林社長_dCbG9SoW.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサーまとめ【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042852716642","問題ないです_with箕輪さん(TTフォロワー100人)_qwRjPs9o.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサーまとめ【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042465811650","問題ないです_フォロワー100人with林社長_6C9QDh73.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサー(林社長)【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1842042465811666","問題ないです_リール投稿_with林社長_dCbG9SoW.mp4","広告セット 20250829053136","9/1 セン スマ CR003 インフルエンサー(林社長)【メインLP】","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841858615192673","問題ないです_フォロワー100人with林社長_6C9QDh73.mp4","広告セット 20250829053136","8/30 セン スマ CR481 インフルエンサー(林社長)","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841858615192689","問題ないです_リール投稿_with林社長_dCbG9SoW.mp4","広告セット 20250829053136","8/30 セン スマ CR481 インフルエンサー(林社長)","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841781037317186","問題ないです_with箕輪さん(TTリール投稿)_NZkE61hu.mp4","広告セット 20250829053136","8/29 セン スマ CR480 インフルエンサーまとめ１","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841781037317202","問題ないです_フォロワー100人_withヴァンビさん_TikTok_h6GVduMA.mp4","広告セット 20250829053136","8/29 セン スマ CR480 インフルエンサーまとめ１","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841781037317218","問題ないです_リールなし_withヴァンビさん_TikTok_pALCmcyR.mp4","広告セット 20250829053136","8/29 セン スマ CR480 インフルエンサーまとめ１","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841781037317234","問題ないです_フォロワー100人with林社長_6C9QDh73.mp4","広告セット 20250829053136","8/29 セン スマ CR480 インフルエンサーまとめ１","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841781037318210","問題ないです_リール投稿_with林社長_dCbG9SoW.mp4","広告セット 20250829053136","8/29 セン スマ CR480 インフルエンサーまとめ１","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1841781037318226","問題ないです_with箕輪さん(TTフォロワー100人)_qwRjPs9o.mp4","広告セット 20250829053136","8/29 セン スマ CR480 インフルエンサーまとめ１","SNS","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262222417","箕輪 さん切り抜きTiktTok④【AI訴求】これ間違いです_QXnmHfW0.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262222433","箕輪 さん切り抜きTiktTok②【AI訴求】これ間違いです_le1hHKD6.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262222449","箕輪 さん切り抜きTiktTok①【AI訴求】これ間違いです_mFCHWtyj.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262223425","箕輪 さん切り抜きTiktTok⑤【AI訴求】これ間違いです_ids6m4YB.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262223441","箕輪 さん切り抜きTiktTok⑥【AI訴求】これ間違いです_kq6heKXc.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262223457","箕輪 さん切り抜きTiktTok③【AI訴求】これ間違いです_jSIxB7cq.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262223473","新冒頭②これ間違いです_UBV76AJk.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262224513","新冒頭③これ間違いです_v5roHq2n.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262224529","【11月特典】１年後悔","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262224545","問題ないです_ライブ配信_林先生バージョン3_02_TT.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262224561","【11月特典】林社長 問題ないです ChatGPT","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262225601","二極化(AI)_副業会社員_冒頭2_TikTok (1)_4WlhbxNr.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262225617","【11月特典】二極化 副業会社員","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262225633","【11月特典】林社長 二極化 副業会社員","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262225649","TT冒頭1ver_1_RWQBy0mp.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262226433","一過性のノウハウ_テストなし_AI (2)_IH1Sv7cl.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262226449","【11月特典】ぼやき回答","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262226465","【TikTok】冒頭②_V2OPzfsy.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262226481","＃納品_【冒頭】林社長AI大当たりCR_冒頭差し替え_台３冒２_TT (1).mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262227521","【11月特典】林社長 説明しよう","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262227537","AI時代に3兆円企業を本気で目指す_nixdZ0QH.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851739262227553","AIで売上3兆円を目指す_lXTaDbVS.mp4","広告セット ","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232122069266","【TikTok2】ホリエモンさん→林社長→箕輪さん→AI学ぶな_4xGY6EcO.mp4","著名人冒頭まとめ","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232122069282","【TikTok5】林社長→ホリエモンさん→箕輪さん→AI学ぶな_5TwMHA8S.mp4","著名人冒頭まとめ","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232122069298","【TikTok3】箕輪さん→ホリエモンさん→林社長→AI学ぶな_g314PUsM.mp4","著名人冒頭まとめ","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232122070210","【TikTok4】箕輪さん→林社長→ホリエモンさん→AI学ぶな_hxw6I03G.mp4","著名人冒頭まとめ","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232122070226","【TikTok6】林社長→箕輪さん→ホリエモンさん→AI学ぶな_zJbvdSZr.mp4","著名人冒頭まとめ","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232122070242","【TikTok1】ホリエモンさん→箕輪さん→林社長→AI学ぶな_TqQo1bS3.mp4","著名人冒頭まとめ","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232120194369","【TikTok2】ホリエモンさん→林社長→箕輪さん→AI学ぶな_4xGY6EcO.mp4","①③②","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232113052961","【TikTok3】箕輪さん→ホリエモンさん→林社長→AI学ぶな_g314PUsM.mp4","②①③","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1851232101903490","【TikTok5】林社長→ホリエモンさん→箕輪さん→AI学ぶな_5TwMHA8S.mp4","③①②","1個の251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1850922681981986","【TikTok5】林社長→ホリエモンさん→箕輪さん→AI学ぶな_5TwMHA8S.mp4","③①②","251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1850922668126513","【TikTok3】箕輪さん→ホリエモンさん→林社長→AI学ぶな_g314PUsM.mp4","②①③","251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1850740302146610","TikTok冒頭④これ間違いです_jORc8WU4.mp4","251206 複製","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1850740302147650","TikTok冒頭①これ間違いです_KcDtEvP5.mp4","251206 複製","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040446513","【11月特典】二極化 副業会社員","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040447745","【11月特典】二極化フリーランス","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040447761","【11月特典】一過性のノウハウ","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040447777","【11月特典】頭の良いやつ","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040447793","【11月特典】ぼやき回答","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040448833","【11月特典】１年後悔","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040448849","問題ないですオファー強化①tiktok_6GJPCSpm.mp4","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849911040448865","問題ないですオファー強化②tiktok_3b90jYmd.mp4","広告セット ","1個の251102 AI スマ AIまとめ(勝ち_11月特典)  LP2-CR00035をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872767733873","【AI】年商30億社長の1日5_xI9WCH5t.mp4","4個の広告セット をコピー","251119 AI スマ 年商30億企業の社長  LP2-CR00076-83","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872790789378","【修正版】女性向けUGC_Otj3MXbZ.mp4","女性のみ②","251111 AI スマ 女性向けUGC  LP2-CR00057 58","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872713013361","【AI】年商30億社長の1日2_bBGmiDSy.mp4","1個の広告セット をコピー","251119 AI スマ 年商30億企業の社長  LP2-CR00076-83","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872463492114","【正直に答えてね】ChatGPTを使ったことある人全員に聞きます。_Ed49V7gk.mp4","ChatGPT","251119 AI スマ 正直に答えてね  LP2-CR00084-91","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872412976482","指示出せないtt_1_GpBawUYR.mp4","1個の広告セットCR00054をコピー","251110/AI/タゲ/シーン×問題ないです/LP2-CR00054-56","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872098009201","[納品]ちょっと聞いて二極化_TTmp4_6v85H2n0.mp4","副業 ちょっと聞いて","251121 AI スマ 二極化 検証  LP2-CR00092-95","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872089276465","【TikTok】ホリエモン冒頭①BGM強化_c3ildIgK.mp4","3個のホリエモン BGM1をコピー","【テスト】251121 AI スマ 著名人 AI学ぶな  LP2-CR00096","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849872057385009","AI_Editor_1764145113921","冒頭②","251126/AI/AI学ぶな (林社長)/LP2-CR00110-111","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871992697937","AI訴求 (1.25)_ydSUkOBt.mp4","女性のみ配信","251111 AI スマ 女性向けUGC  LP2-CR00057 58","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871946115186","【正直に答えてね】Geminiでマネタイズ目指している人全員に聞きます。_G7g9C5YH.mp4","Gemini","251119 AI スマ 正直に答えてね  LP2-CR00084-91","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871823313089","Meta※CTA変更【クリーン化】1年後悔_daE86FQk.mp4","広告セット ","251112 AI スマ 1年後悔  LP2-CR00064-66","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871756173361","【AI】年商30億社長の1日4_xS04KByd.mp4","3個の広告セット をコピー","251119 AI スマ 年商30億企業の社長  LP2-CR00076-83","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871705160705","【TikTok】林社長②→これ間違いです_EQVqSajK.mp4","冒頭②","251126/AI/これ間違いです (林社長)/LP2-CR00112-113","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871454801474","TT_26(冒頭②_権威製2_オファーあり_社会証明あり_CTA別なし)_LiCUXPdK.mp4","フリーランス 強化","251121 AI スマ 二極化 検証  LP2-CR00092-95","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871460750449","【TikTok】ヒカルさん→これ間違いです_cUmg2rbQ.mp4","広告セット ","251126 AI スマこれ間違いです(ヒカル)  LP2-CR000115","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290255458","新冒頭①これ間違いです_jtMBaRTJ.mp4","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290255474","新冒頭②これ間違いです_UBV76AJk.mp4","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290257474","TikTok冒頭④これ間違いです_jORc8WU4.mp4","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290257490","TikTok冒頭①これ間違いです_KcDtEvP5.mp4","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290257506","TikTok冒頭②これ間違いです_UCxjnezY.mp4","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290257522","TikTok冒頭③これ間違いです_HDrES8tv.mp4","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849871290258434","ホリエモン冒頭③","広告セット ","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849869081746498","【TikTok】ホリエモン冒頭②BGM強化_l9pBX7Kg.mp4","ホリエモン②","251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849869050675330","【TikTok】林社長②→AI学ぶな_psf9Imwy.mp4","林社長②","251126 AI スマ 著名人 AI学ぶな  LP2-CR000123-131","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849839687976978","【TikTok】林社長①→これ間違いです_t4VrL65x.mp4","冒頭①","251126/AI/これ間違いです (林社長)/LP2-CR00112-113","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849663392832609","Meta奇行ver【クリーン化】1年後悔_expUkAPD.mp4","広告セット ","251112 AI スマ 1年後悔  LP2-CR00064-66","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849663188006081","【正直に答えてね】Claudeでマネタイズ目指している人全員に聞きます。_gDrEH5PS.mp4","Claude","251119 AI スマ 正直に答えてね  LP2-CR00084-91","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849663053912097","【正直に答えてね】Claudeを使ったことある人全員に聞きます。_PUt1qlRy.mp4","Claude","251119 AI スマ 正直に答えてね  LP2-CR00084-91","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849662964342897","【正直に答えてね】Geminiを使ったことある人全員に聞きます_vxWsTkzD.mp4","Gemini","251119 AI スマ 正直に答えてね  LP2-CR00084-91","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849662901362722","二極化(AI)_フリーランス_冒頭2_TikTok_pjtRqg3N.mp4","フリーランス 通常","251121 AI スマ 二極化 検証  LP2-CR00092-95","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849662600252721","6.これから化ける_AI_gusJrGA7.mp4","ALL配信","1個の251111 AI スマ これから化ける  LP2-CR00063","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849661654009938","問題ないです_ライブ配信_林先生バージョン3_02_TT.mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849661654009954","一過性のノウハウ_テストなし_AI (2)_IH1Sv7cl.mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849661654009970","＃納品_【冒頭】林社長AI大当たりCR_冒頭差し替え_台３冒２_TT (1).mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849661654011010","二極化(AI)_副業会社員_冒頭2_TikTok (1)_4WlhbxNr.mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849661654011026","【TikTok】冒頭②_V2OPzfsy.mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1849661654011042","TT冒頭1ver_1_RWQBy0mp.mp4","広告セット ","1個の010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022をコピー","AI","",0,0,0.00,0,0,0,0,0,0,0,0
